date,min,max,normal_min,normal_max,precipitation,precipitation_normal
19790821,95.0,67.0,101.4,78.8,6.52,2.71
19790822,100.0,66.0,101.3,78.6,6.52,2.73
19790823,101.0,68.0,101.1,78.4,6.52,2.74
19790824,100.0,74.0,100.9,78.2,6.52,2.75
19790825,103.0,69.0,100.7,78.0,6.52,2.75
19790826,105.0,70.0,100.5,77.8,6.52,2.76
19790827,106.0,71.0,100.3,77.6,6.52,2.77
19790828,101.0,73.0,100.1,77.4,6.52,2.78
19790829,98.0,73.0,99.9,77.1,6.52,2.79
19790830,95.0,71.0,99.6,76.9,6.52,2.8
19790831,97.0,65.0,99.4,76.6,6.52,2.81
19790901,99.0,65.0,99.1,76.3,6.52,2.82
19790902,100.0,65.0,98.9,76.1,6.52,2.83
19790903,102.0,67.0,98.6,75.8,6.52,2.84
19790904,103.0,70.0,98.3,75.5,6.52,2.85
19790905,105.0,67.0,98.0,75.2,6.52,2.86
19790906,107.0,65.0,97.7,74.9,6.52,2.87
19790907,107.0,69.0,97.4,74.5,6.52,2.88
19790908,110.0,76.0,97.1,74.2,6.52,2.89
19790909,106.0,77.0,96.7,73.8,6.52,2.9
19790910,106.0,71.0,96.4,73.5,6.52,2.91
19790911,106.0,75.0,96.0,73.1,6.52,2.92
19790912,106.0,73.0,95.7,72.7,6.52,2.93
19790913,105.0,73.0,95.3,72.3,6.52,2.94
19790914,98.0,75.0,94.9,71.9,6.52,2.95
19790915,95.0,69.0,94.5,71.5,6.52,2.96
19790916,96.0,68.0,94.1,71.1,6.52,2.97
19790917,102.0,68.0,93.7,70.7,6.52,2.97
19790918,100.0,67.0,93.3,70.3,6.52,2.98
19790919,103.0,69.0,92.8,69.9,6.52,2.99
19790920,100.0,72.0,92.4,69.4,6.52,3.0
19790921,100.0,66.0,92.0,69.0,6.52,3.0
19790922,99.0,67.0,91.5,68.6,6.52,3.01
19790923,97.0,72.0,91.1,68.1,6.52,3.02
19790924,100.0,70.0,90.6,67.7,6.52,3.03
19790925,99.0,72.0,90.1,67.2,6.52,3.03
19790926,97.0,70.0,89.7,66.8,6.52,3.04
19790927,95.0,67.0,89.2,66.3,6.52,3.04
19790928,95.0,65.0,88.8,65.9,6.52,3.05
19790929,97.0,69.0,88.3,65.5,6.52,3.05
19790930,92.0,70.0,87.8,65.0,6.52,3.06
19791001,97.0,65.0,87.4,64.6,6.52,3.07
19791002,98.0,64.0,86.9,64.1,6.52,3.07
19791003,98.0,66.0,86.4,63.7,6.52,3.08
19791004,96.0,69.0,86.0,63.3,6.52,3.08
19791005,96.0,68.0,85.5,62.9,6.52,3.09
19791006,96.0,64.0,85.1,62.4,6.52,3.1
19791007,97.0,62.0,84.6,62.0,6.52,3.1
19791008,92.0,65.0,84.1,61.6,6.52,3.11
19791009,89.0,60.0,83.7,61.2,6.52,3.12
19791010,91.0,60.0,83.2,60.8,6.52,3.13
19791011,87.0,63.0,82.8,60.4,6.52,3.13
19791012,88.0,59.0,82.3,60.0,6.52,3.14
19791013,87.0,60.0,81.9,59.6,6.52,3.15
19791014,84.0,59.0,81.5,59.2,6.52,3.16
19791015,84.0,55.0,81.0,58.8,6.52,3.16
19791016,84.0,58.0,80.6,58.4,6.52,3.17
19791017,87.0,59.0,80.1,58.0,6.52,3.18
19791018,85.0,58.0,79.7,57.6,6.52,3.19
19791019,81.0,64.0,79.3,57.3,6.52,3.2
19791020,75.0,56.0,78.8,56.9,6.52,3.21
19791021,70.0,49.0,78.4,56.5,6.52,3.22
19791022,73.0,47.0,77.9,56.1,6.52,3.23
19791023,76.0,48.0,77.5,55.8,6.52,3.24
